Date,User,Kind,Max Mode,Model,Tokens,Cost ($)
"2025-05-12T14:40:19.445Z","You","Included in Pro","No","auto","","Included"
"2025-05-12T14:37:53.615Z","You","Included in Pro","No","auto","","Included"
"2025-05-12T14:33:31.688Z","You","Included in Pro","No","auto","","Included"
"2025-05-12T14:29:28.803Z","You","Included in Pro","No","auto","","Included"
"2025-05-12T14:26:38.439Z","You","Errored, Not Charged","No","gpt-4.1","","Included"
"2025-05-12T14:24:56.998Z","You","Errored, Not Charged","No","gpt-4.1","","Included"
"2025-05-12T14:24:39.058Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T14:23:56.972Z","You","Errored, Not Charged","No","gpt-4.1","","Included"
"2025-05-12T14:22:51.407Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T14:18:12.823Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:53:39.899Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:51:37.021Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:50:05.576Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:47:31.772Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:46:23.748Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:44:16.376Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:41:41.087Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:29:23.364Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:25:01.862Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:17:35.981Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:15:43.278Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:13:53.555Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:10:30.588Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T13:09:10.994Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:43:43.124Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:43:19.896Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:42:50.245Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:42:37.100Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:41:44.676Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:41:23.414Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:40:33.496Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:39:11.707Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:39:08.186Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:36:09.233Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:35:46.669Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:34:06.176Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:33:53.593Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:32:13.184Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:31:47.537Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:31:43.919Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:30:32.944Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:30:02.007Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:29:58.696Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:28:25.931Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:12:32.386Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:11:53.537Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:11:17.909Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:10:47.277Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:09:57.941Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:09:12.066Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:06:57.529Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-12T10:04:48.077Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T10:04:17.994Z","You","Errored, Not Charged","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T09:46:18.264Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T09:22:16.475Z","You","Included in Pro","No","auto","","Included"
"2025-05-12T09:19:29.904Z","You","Included in Pro","No","auto","","Included"
"2025-05-12T09:05:34.913Z","You","Included in Pro","No","auto","","Included"
"2025-05-12T08:57:18.465Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T08:37:51.984Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T08:12:37.944Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T07:26:19.995Z","You","Included in Pro","No","auto","","Included"
"2025-05-12T07:15:16.865Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T07:09:09.775Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T07:06:51.299Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T07:03:43.827Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T07:01:20.812Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T06:58:23.161Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T06:57:27.569Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T06:55:13.673Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T06:03:43.748Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T06:03:34.715Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T06:03:25.688Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T06:03:18.664Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T06:02:53.638Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T05:59:13.963Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:57:48.000Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:56:53.799Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:55:30.246Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:44:25.137Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:41:37.345Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:33:30.443Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:32:59.328Z","You","Included in Pro","No","cursor-small","","Included"
"2025-05-12T05:29:47.327Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:26:03.405Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:20:10.469Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:20:06.699Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:16:32.136Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:16:02.953Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:13:00.627Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:08:48.437Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:05:50.464Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:04:19.505Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T05:01:52.692Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:57:00.071Z","You","Errored, Not Charged","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:53:22.648Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:49:53.498Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:45:08.544Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:39:03.166Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:35:27.921Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:30:58.555Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:29:52.141Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:26:14.923Z","You","Included in Pro","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-12T04:23:12.956Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-12T04:21:01.507Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-12T04:20:35.058Z","You","Errored, Not Charged","No","claude-3.7-sonnet","","Included"
"2025-05-12T04:16:56.365Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T04:09:31.271Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T04:05:03.104Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T04:00:23.703Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-12T03:56:32.906Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-12T03:55:30.602Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T03:51:33.629Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T03:48:21.257Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T03:42:58.086Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T03:25:56.613Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T03:23:41.473Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T03:10:00.322Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T03:07:23.018Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-12T03:02:56.615Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T17:28:33.851Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T17:24:52.912Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T17:18:01.454Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T17:14:52.050Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T17:09:21.662Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T17:00:18.655Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T16:59:45.471Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T16:05:50.558Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T15:47:49.129Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T14:42:49.935Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T14:23:44.690Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T14:21:18.080Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T13:32:39.349Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T13:30:27.168Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T12:59:07.981Z","You","Errored, Not Charged","No","claude-3.7-sonnet","","Included"
"2025-05-11T12:44:13.420Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T12:30:26.119Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T12:29:47.048Z","You","Included in Pro","No","cursor-small","","Included"
"2025-05-11T12:28:04.765Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T12:27:10.678Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T12:25:56.548Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T11:34:34.793Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T10:24:37.993Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T10:22:30.415Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T10:16:19.193Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T10:13:24.629Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T07:58:00.930Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T07:06:41.998Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T06:51:17.894Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T06:15:01.735Z","You","Errored, Not Charged","No","claude-3.7-sonnet","","Included"
"2025-05-11T06:12:29.713Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-11T06:04:11.754Z","You","Errored, Not Charged","No","claude-3.7-sonnet-thinking","","Included"
"2025-05-11T05:59:20.474Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T05:57:05.706Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-11T05:54:25.425Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T15:58:38.645Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T15:53:22.109Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T15:51:34.334Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T15:42:23.738Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T15:40:28.543Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T15:32:47.221Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T15:27:59.880Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T15:23:44.721Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T15:16:41.791Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T15:00:36.881Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T14:58:49.886Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T14:50:01.199Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T14:45:21.798Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T14:41:58.591Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T14:36:36.901Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T14:32:42.632Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T14:24:23.445Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T14:09:22.856Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T14:07:07.717Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T14:06:08.072Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T14:05:56.274Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T14:05:35.287Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T14:04:07.240Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T14:02:12.139Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:57:43.568Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:56:59.090Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:55:24.015Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:54:59.632Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:46:37.665Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:41:50.229Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:23:45.863Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:22:48.898Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:20:45.084Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:18:47.732Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:18:01.533Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:17:29.671Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:15:13.728Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:14:32.916Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T13:09:32.773Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T12:57:04.863Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T12:47:56.068Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T12:39:41.228Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T12:39:27.884Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T12:32:45.354Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T12:29:32.789Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T12:14:01.029Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T12:02:59.034Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T12:00:03.408Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T11:52:47.075Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T11:48:13.717Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T11:47:28.150Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T11:42:37.917Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T11:40:17.422Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T11:36:19.122Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T11:31:09.953Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T11:01:00.741Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T10:54:14.752Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T10:49:34.701Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T09:01:15.710Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T08:52:09.696Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T08:45:36.959Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-10T08:40:05.196Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T08:33:54.644Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T08:31:07.831Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T08:16:39.227Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T06:52:01.441Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T06:47:49.055Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T06:41:56.793Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T06:31:40.306Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T01:15:13.217Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T01:04:05.076Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T01:03:27.228Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T00:58:17.217Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T00:50:02.730Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-10T00:48:49.977Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T17:12:43.796Z","You","Errored, Not Charged","No","claude-3.7-sonnet","","Included"
"2025-05-09T17:11:28.277Z","You","Errored, Not Charged","No","claude-3.7-sonnet","","Included"
"2025-05-09T17:02:46.257Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T16:53:59.230Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T16:51:28.294Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T16:50:06.443Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T16:48:16.169Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T16:41:59.139Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T16:33:24.104Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T16:26:49.213Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T16:25:52.278Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T16:24:01.271Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T16:21:22.674Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T16:19:30.565Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T16:08:28.775Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T14:37:45.639Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T14:33:08.739Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T14:08:43.903Z","You","Errored, Not Charged","No","claude-3.7-sonnet","","Included"
"2025-05-09T14:00:02.849Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T13:41:48.847Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T13:21:26.019Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:48:26.683Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:46:43.381Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:43:06.387Z","You","Aborted, Not Charged","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:40:37.577Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:34:21.950Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:30:33.283Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:29:46.339Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:27:15.358Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:25:42.506Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:25:06.616Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:23:27.457Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:12:21.041Z","You","Included in Pro","No","claude-3.7-sonnet","","Included"
"2025-05-09T12:07:59.885Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T12:07:23.478Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T12:07:20.321Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T12:02:34.301Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T12:01:44.109Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T12:00:52.851Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T11:40:00.002Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T11:39:06.568Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T11:38:26.481Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T11:37:25.062Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T11:35:04.175Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T11:34:09.113Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T11:30:42.576Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T10:32:39.646Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T10:20:16.466Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T10:13:12.200Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T10:10:08.479Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T10:06:40.812Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T10:04:53.763Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T10:02:54.196Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T10:00:25.855Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T09:58:04.023Z","You","Errored, Not Charged","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T09:55:35.466Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T09:52:09.045Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T09:49:36.259Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T09:42:49.593Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
"2025-05-09T09:41:17.385Z","You","Included in Pro","No","gemini-2.5-pro-exp-03-25","","Included"
